Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.20285261489698891],[0.5270655270655271],[0.7525510204081631],[0.7857142857142857],[0.8083333333333333],[0.09523809523809523]
[0.15451664025356576],[0.5213675213675214],[0.732142857142857],[0.7551020408163265],[0.8666666666666667],[0.17857142857142855]
[0.312202852614897],[0.5156695156695157],[0.7270408163265305],[0.7551020408163265],[0.9555555555555556],[0.15476190476190477]
[0.32725832012678285],[0.5042735042735043],[0.7193877551020407],[0.7551020408163265],[0.8527777777777779],[0.13095238095238096]
[0.4683042789223455],[0.5726495726495727],[0.711734693877551],[0.6428571428571428],[0.7666666666666667],[0.11904761904761904]
[0.6117274167987322],[0.6723646723646725],[0.7040816326530611],[0.5102040816326531],[0.7666666666666667],[0.15476190476190477]
[0.6545166402535657],[0.7407407407407407],[0.645408163265306],[0.37755102040816324],[0.6666666666666667],[0.16666666666666666]
[0.6101426307448494],[0.7692307692307693],[0.7168367346938775],[0.42857142857142855],[0.6],[0.2738095238095238]
[0.5673534072900158],[0.7777777777777778],[0.6530612244897959],[0.3571428571428571],[0.5194444444444445],[0.32142857142857145]
[0.5443740095087164],[0.792022792022792],[0.7372448979591837],[0.42857142857142855],[0.45555555555555555],[0.38095238095238093]
[0.49920760697305866],[0.7492877492877493],[0.770408163265306],[0.5102040816326531],[0.33611111111111114],[0.5476190476190476]
[0.47147385103011097],[0.7122507122507122],[0.7525510204081631],[0.5306122448979591],[0.3194444444444445],[0.369047619047619]
[0.38906497622820924],[0.7321937321937322],[0.7397959183673468],[0.4897959183673469],[0.275],[0.45238095238095233]
[0.39857369255150554],[0.7293447293447294],[0.7372448979591837],[0.4897959183673469],[0.2388888888888889],[0.41666666666666663]
[0.4397781299524564],[0.698005698005698],[0.7270408163265305],[0.5102040816326531],[0.21666666666666667],[0.42857142857142855]
[0.47385103011093505],[0.6723646723646725],[0.7372448979591837],[0.5510204081632653],[0.2138888888888889],[0.3928571428571428]
[0.48415213946117275],[0.6495726495726496],[0.7244897959183673],[0.5612244897959183],[0.22222222222222224],[0.22619047619047616]
[0.4587955625990492],[0.6381766381766382],[0.7168367346938775],[0.5612244897959183],[0.12222222222222223],[0.11904761904761904]
[0.42709984152139463],[0.603988603988604],[0.721938775510204],[0.6122448979591836],[0.030555555555555558],[0.14285714285714285]
[0.3423137876386688],[0.5754985754985755],[0.7295918367346939],[0.6632653061224489],[0.9305555555555556],[0.13095238095238096]
[0.2076069730586371],[0.5555555555555556],[0.7244897959183673],[0.6836734693877551],[0.9305555555555556],[0.16666666666666666]
[0.29556259904912835],[0.5299145299145299],[0.7244897959183673],[0.7244897959183673],[0.8694444444444445],[0.07142857142857142]
[0.21553090332805075],[0.5156695156695157],[0.721938775510204],[0.7448979591836734],[0.875],[0.08333333333333333]
[0.12995245641838352],[0.4957264957264957],[0.6887755102040816],[0.7142857142857142],[0.9472222222222223],[0.14285714285714285]
[0.2630744849445325],[0.48148148148148145],[0.6530612244897959],[0.673469387755102],[0.8444444444444444],[0.08333333333333333]
[0.3375594294770206],[0.4700854700854701],[0.6071428571428571],[0.6122448979591836],[0.8222222222222223],[0.13095238095238096]
[0.3074484944532488],[0.4672364672364672],[0.5841836734693877],[0.5816326530612245],[0.8166666666666667],[0.17857142857142855]
[0.4793977812995246],[0.4700854700854701],[0.6377551020408163],[0.6632653061224489],[0.8611111111111112],[0.15476190476190477]
[0.6664025356576861],[0.5555555555555556],[0.6326530612244897],[0.5408163265306122],[0.8277777777777778],[0.13095238095238096]
[0.7947702060221872],[0.6809116809116809],[0.6632653061224489],[0.44897959183673464],[0.7555555555555555],[0.08333333333333333]
[0.7773375594294771],[0.754985754985755],[0.6224489795918366],[0.3469387755102041],[0.5222222222222223],[0.2857142857142857]
[0.7638668779714739],[0.7777777777777778],[0.6862244897959183],[0.3877551020408163],[0.5194444444444445],[0.3333333333333333]
[0.694136291600634],[0.7749287749287749],[0.711734693877551],[0.4183673469387755],[0.513888888888889],[0.488095238095238]
[0.6735340729001585],[0.7891737891737892],[0.75],[0.44897959183673464],[0.41944444444444445],[0.41666666666666663]
[0.6513470681458003],[0.7806267806267806],[0.7168367346938775],[0.4183673469387755],[0.37777777777777777],[0.369047619047619]
[0.5792393026941363],[0.7834757834757835],[0.7372448979591837],[0.4387755102040816],[0.40555555555555556],[0.46428571428571425]
[0.4976228209191759],[0.7578347578347578],[0.7423469387755102],[0.4693877551020408],[0.3944444444444445],[0.41666666666666663]
[0.4960380348652932],[0.754985754985755],[0.7244897959183673],[0.44897959183673464],[0.40555555555555556],[0.4047619047619047]
[0.5071315372424723],[0.7321937321937322],[0.7448979591836733],[0.49999999999999994],[0.35555555555555557],[0.32142857142857145]
[0.5570522979397782],[0.698005698005698],[0.7346938775510203],[0.520408163265306],[0.31666666666666665],[0.16666666666666666]
[0.55229793977813],[0.6723646723646725],[0.7295918367346939],[0.5408163265306122],[0.3416666666666667],[0.09523809523809523]
[0.5301109350237718],[0.6524216524216524],[0.7397959183673468],[0.5816326530612245],[0.4083333333333333],[0.11904761904761904]
[0.4445324881141046],[0.6381766381766382],[0.7372448979591837],[0.5918367346938775],[0.0],[0.11904761904761904]
[0.4516640253565769],[0.6153846153846154],[0.7423469387755102],[0.6326530612244897],[0.9638888888888889],[0.15476190476190477]
[0.20681458003169573],[0.6153846153846154],[0.7423469387755102],[0.6326530612244897],[0.9916666666666667],[0.19047619047619047]
[0.1901743264659271],[0.6096866096866097],[0.7423469387755102],[0.6428571428571428],[0.9694444444444444],[0.14285714285714285]
[0.4041204437400951],[0.5726495726495727],[0.7474489795918366],[0.7040816326530611],[0.8305555555555556],[0.10714285714285714]
[0.2179080824088748],[0.5555555555555556],[0.75],[0.7346938775510203],[0.9944444444444445],[0.11904761904761904]
[0.16402535657686212],[0.5498575498575499],[0.7397959183673468],[0.7244897959183673],[0.9666666666666667],[0.16666666666666666]
[0.30586370839936605],[0.5327635327635327],[0.7448979591836733],[0.7653061224489796],[0.8388888888888889],[0.07142857142857142]
[0.32805071315372425],[0.5213675213675214],[0.7397959183673468],[0.7755102040816326],[0.8527777777777779],[0.13095238095238096]
[0.5229793977812995],[0.5156695156695157],[0.7372448979591837],[0.7755102040816326],[0.8527777777777779],[0.15476190476190477]
[0.6687797147385104],[0.6011396011396012],[0.7678571428571428],[0.6938775510204082],[0.0],[0.16666666666666666]
[0.7733755942947702],[0.7065527065527066],[0.7729591836734693],[0.5612244897959183],[0.9444444444444445],[0.14285714285714285]
[0.8335974643423139],[0.7521367521367521],[0.7882653061224489],[0.5306122448979591],[0.3],[0.2738095238095238]
[0.7995245641838352],[0.7578347578347578],[0.7984693877551019],[0.5408163265306122],[0.4],[0.2976190476190476]
[0.6711568938193343],[0.7663817663817664],[0.7984693877551019],[0.5306122448979591],[0.41944444444444445],[0.2976190476190476]
[0.6751188589540412],[0.7692307692307693],[0.760204081632653],[0.47959183673469385],[0.37777777777777777],[0.25]
[0.6426307448494453],[0.7692307692307693],[0.8086734693877551],[0.5408163265306122],[0.3888888888888889],[0.30952380952380953]
[0.6022187004754358],[0.7492877492877493],[0.8086734693877551],[0.5612244897959183],[0.39722222222222225],[0.25]
[0.5538827258320127],[0.7207977207977209],[0.7959183673469388],[0.5816326530612245],[0.35555555555555557],[0.2976190476190476]
[0.5079239302694136],[0.7150997150997151],[0.7933673469387754],[0.5816326530612245],[0.3055555555555556],[0.16666666666666666]
[0.49445324881141045],[0.717948717948718],[0.7882653061224489],[0.5714285714285714],[0.5388888888888889],[0.19047619047619047]
[0.5578446909667195],[0.7037037037037037],[0.7908163265306122],[0.5918367346938775],[0.5722222222222223],[0.09523809523809523]
[0.5784469096671949],[0.6723646723646725],[0.7831632653061223],[0.6224489795918366],[0.2916666666666667],[0.14285714285714285]
[0.5039619651347068],[0.6638176638176638],[0.7908163265306122],[0.6428571428571428],[0.22777777777777777],[0.13095238095238096]
[0.45324881141045964],[0.6495726495726496],[0.7908163265306122],[0.6632653061224489],[0.9555555555555556],[0.13095238095238096]
[0.3399366085578447],[0.6353276353276354],[0.7959183673469388],[0.6938775510204082],[0.9305555555555556],[0.13095238095238096]
[0.20602218700475436],[0.6267806267806268],[0.7933673469387754],[0.7040816326530611],[0.8277777777777778],[0.047619047619047616]
[0.1949286846275753],[0.6239316239316239],[0.7959183673469388],[0.7142857142857142],[0.9472222222222223],[0.10714285714285714]
[0.1814580031695721],[0.6182336182336182],[0.7984693877551019],[0.7244897959183673],[0.788888888888889],[0.09523809523809523]
[0.13787638668779714],[0.6096866096866097],[0.7959183673469388],[0.7346938775510203],[0.8777777777777778],[0.07142857142857142]
[0.17274167987321712],[0.5982905982905983],[0.7984693877551019],[0.7551020408163265],[0.9722222222222222],[0.13095238095238096]
[0.21473851030110938],[0.586894586894587],[0.7882653061224489],[0.7551020408163265],[0.9861111111111112],[0.16666666666666666]
[0.33122028526148967],[0.5754985754985755],[0.7882653061224489],[0.7755102040816326],[0.8416666666666667],[0.10714285714285714]
[0.5007923930269413],[0.5669515669515669],[0.7933673469387754],[0.7959183673469387],[0.8861111111111112],[0.07142857142857142]
[0.6719492868462758],[0.6524216524216524],[0.7857142857142856],[0.6530612244897959],[0.9916666666666667],[0.11904761904761904]
[0.7361331220285262],[0.7207977207977209],[0.7448979591836733],[0.5102040816326531],[0.11666666666666667],[0.16666666666666666]
[0.7995245641838352],[0.7720797720797722],[0.7933673469387754],[0.520408163265306],[0.21944444444444444],[0.2857142857142857]
[0.7004754358161649],[0.7606837606837606],[0.8443877551020407],[0.6020408163265306],[0.33055555555555555],[0.34523809523809523]
[0.6735340729001585],[0.792022792022792],[0.8418367346938774],[0.5612244897959183],[0.275],[0.2738095238095238]
[0.685419968304279],[0.809116809116809],[0.8341836734693877],[0.5306122448979591],[0.39166666666666666],[0.4047619047619047]
[0.6687797147385104],[0.7977207977207977],[0.8418367346938774],[0.5510204081632653],[0.36944444444444446],[0.46428571428571425]
[0.6259904912836767],[0.8034188034188035],[0.8443877551020407],[0.5510204081632653],[0.3666666666666667],[0.3333333333333333]
[0.5301109350237718],[0.8205128205128206],[0.8035714285714284],[0.47959183673469385],[0.3611111111111111],[0.369047619047619]
[0.5277337559429477],[0.7948717948717948],[0.8137755102040816],[0.520408163265306],[0.39722222222222225],[0.32142857142857145]
[0.532488114104596],[0.7635327635327636],[0.8265306122448979],[0.5714285714285714],[0.3861111111111111],[0.2738095238095238]
[0.5760697305863709],[0.7264957264957265],[0.8163265306122447],[0.6020408163265306],[0.35555555555555557],[0.22619047619047616]
[0.6061806656101426],[0.7037037037037037],[0.8163265306122447],[0.6326530612244897],[0.3861111111111111],[0.17857142857142855]
[0.5443740095087164],[0.6923076923076923],[0.8316326530612244],[0.673469387755102],[0.3861111111111111],[0.13095238095238096]
[0.49286846275752777],[0.6809116809116809],[0.8214285714285714],[0.673469387755102],[0.2138888888888889],[0.10714285714285714]
[0.42155309033280514],[0.6495726495726496],[0.8214285714285714],[0.7142857142857142],[0.07777777777777778],[0.20238095238095236]
[0.24009508716323297],[0.6410256410256411],[0.8239795918367345],[0.7346938775510203],[0.08611111111111111],[0.19047619047619047]
[0.40649762282091917],[0.6324786324786325],[0.8214285714285714],[0.7448979591836734],[0.9861111111111112],[0.15476190476190477]
[0.3050713153724247],[0.6153846153846154],[0.8112244897959182],[0.7551020408163265],[0.9444444444444445],[0.11904761904761904]
[0.14817749603803487],[0.6011396011396012],[0.8112244897959182],[0.7755102040816326],[0.9916666666666667],[0.14285714285714285]
[0.1735340729001585],[0.586894586894587],[0.8035714285714284],[0.7857142857142857],[0.9],[0.13095238095238096]
[0.2393026941362916],[0.5698005698005698],[0.8061224489795917],[0.8163265306122448],[0.9111111111111111],[0.10714285714285714]
[0.3906497622820919],[0.5612535612535613],[0.8010204081632653],[0.8265306122448979],[0.8638888888888889],[0.09523809523809523]
[0.5285261489698891],[0.5584045584045585],[0.7984693877551019],[0.8265306122448979],[0.9861111111111112],[0.16666666666666666]
[0.6632329635499208],[0.6381766381766382],[0.8163265306122447],[0.7244897959183673],[0.9972222222222222],[0.15476190476190477]
[0.7218700475435816],[0.7435897435897436],[0.8367346938775508],[0.6122448979591836],[0.19166666666666668],[0.14285714285714285]
[0.7797147385103012],[0.7606837606837606],[0.8239795918367345],[0.5714285714285714],[0.28055555555555556],[0.20238095238095236]
[0.7551505546751188],[0.7977207977207977],[0.846938775510204],[0.5612244897959183],[0.375],[0.32142857142857145]
[0.7345483359746434],[0.792022792022792],[0.8290816326530611],[0.5408163265306122],[0.33055555555555555],[0.47619047619047616]
[0.7337559429477021],[0.8176638176638177],[0.8163265306122447],[0.49999999999999994],[0.4083333333333333],[0.488095238095238]
[0.7884310618066561],[0.8062678062678063],[0.8392857142857142],[0.5408163265306122],[0.36944444444444446],[0.3928571428571428]
[0.6442155309033281],[0.8062678062678063],[0.846938775510204],[0.5510204081632653],[0.3416666666666667],[0.41666666666666663]
[0.5602218700475436],[0.811965811965812],[0.8290816326530611],[0.520408163265306],[0.4166666666666667],[0.369047619047619]
[0.5285261489698891],[0.7891737891737892],[0.8316326530612244],[0.5510204081632653],[0.375],[0.369047619047619]
[0.5182250396196514],[0.7720797720797722],[0.818877551020408],[0.5510204081632653],[0.3944444444444445],[0.30952380952380953]
[0.5713153724247226],[0.7293447293447294],[0.7959183673469388],[0.5714285714285714],[0.3027777777777778],[0.23809523809523808]
[0.5990491283676703],[0.7065527065527066],[0.8214285714285714],[0.6326530612244897],[0.34444444444444444],[0.20238095238095236]
[0.5182250396196514],[0.6951566951566951],[0.8341836734693877],[0.673469387755102],[0.20833333333333334],[0.17857142857142855]
[0.4683042789223455],[0.6752136752136753],[0.818877551020408],[0.673469387755102],[0.9916666666666667],[0.17857142857142855]
[0.3581616481774961],[0.6524216524216524],[0.8086734693877551],[0.6938775510204082],[0.08055555555555556],[0.21428571428571427]
[0.21473851030110938],[0.6324786324786325],[0.7984693877551019],[0.7040816326530611],[0.025],[0.13095238095238096]
[0.28288431061806657],[0.6210826210826211],[0.8010204081632653],[0.7244897959183673],[1.0],[0.14285714285714285]
[0.26862123613312205],[0.603988603988604],[0.8035714285714284],[0.7551020408163265],[0.06666666666666667],[0.19047619047619047]
[0.1687797147385103],[0.5897435897435898],[0.7908163265306122],[0.7551020408163265],[0.04722222222222222],[0.14285714285714285]
[0.1735340729001585],[0.5726495726495727],[0.7933673469387754],[0.7857142857142857],[0.9722222222222222],[0.16666666666666666]
[0.31854199683042794],[0.5612535612535613],[0.7806122448979591],[0.7857142857142857],[0.025],[0.14285714285714285]
[0.445324881141046],[0.5584045584045585],[0.770408163265306],[0.7653061224489796],[0.9861111111111112],[0.19047619047619047]
[0.526148969889065],[0.5527065527065527],[0.7576530612244897],[0.7551020408163265],[0.9944444444444445],[0.17857142857142855]
[0.6806656101426308],[0.6410256410256411],[0.770408163265306],[0.6428571428571428],[0.022222222222222223],[0.14285714285714285]
[0.7480190174326466],[0.7407407407407407],[0.7984693877551019],[0.5612244897959183],[0.1277777777777778],[0.22619047619047616]
[0.7765451664025357],[0.7663817663817664],[0.8418367346938774],[0.5918367346938775],[0.23055555555555557],[0.30952380952380953]
[0.7408874801901744],[0.7977207977207977],[0.8418367346938774],[0.5510204081632653],[0.19722222222222224],[0.3571428571428571]
