Values,Temperature,Dew_Point,Humidity,Wind_Bearing,Wind_Speed
7411.820592372881,25.6,17.0,59.0,177.0,2.8
7040.603888135593,24.8,17.5,64.0,133.0,3.1
7659.6503923728815,25.3,17.2,61.0,178.0,2.1
8169.991711864407,24.1,16.6,63.0,156.0,1.9
9126.914530508475,22.8,17.5,72.0,180.0,1.9
8694.916983050847,22.0,17.4,75.0,147.0,1.1
6716.96404017094,21.5,17.7,79.0,191.0,1.0
5219.972037288136,21.1,18.7,86.0,137.0,0.5
4471.7701,20.5,17.9,85.0,353.0,0.7
3528.814018803419,19.9,17.3,85.0,308.0,0.9
3098.4514780701757,19.3,17.1,87.0,296.0,0.7
3495.084934782609,18.7,16.6,88.0,315.0,0.3
3000.628264102564,18.3,16.5,89.0,10.0,0.6
5548.284477777778,17.8,16.0,89.0,315.0,0.8
9768.361337288135,17.3,15.4,89.0,265.0,0.4
11095.240283898305,19.1,16.5,85.0,106.0,0.8
13671.183110169492,22.1,15.7,67.0,34.0,1.8
13496.03275210084,24.4,17.9,67.0,73.0,3.4
11347.43461440678,24.5,18.7,70.0,104.0,2.2
9947.798418644068,25.1,19.5,71.0,73.0,2.9
9399.725280508474,26.0,19.4,67.0,127.0,2.3
9799.172460169491,25.7,19.6,69.0,120.0,2.6
9767.181580508475,26.3,19.7,67.0,150.0,3.1
8517.794611864407,25.9,18.5,64.0,142.0,3.3
8066.236886440678,26.1,17.2,58.0,136.0,3.1
8007.728694915255,26.2,16.7,56.0,66.0,2.4
8072.164212711865,25.4,16.6,58.0,61.0,1.4
8431.606625423728,24.7,17.2,63.0,163.0,1.0
8511.659552542373,23.3,15.6,62.0,74.0,2.4
7445.273128448276,22.2,15.8,67.0,61.0,1.8
5472.353841880343,22.0,15.6,67.0,153.0,0.3
3948.168134453782,21.9,15.7,68.0,213.0,1.3
3090.790338983051,21.1,14.5,66.0,264.0,1.5
2253.373792173913,20.4,14.3,68.0,313.0,1.1
1880.8321773913044,20.4,14.5,69.0,44.0,1.6
2555.73130619469,20.2,15.4,74.0,80.0,0.8
2312.187006896552,19.4,16.2,82.0,9.0,1.6
5054.604929661017,18.8,14.7,77.0,30.0,1.4
9825.982033898306,18.2,14.5,79.0,9.0,1.4
11792.893059322034,19.4,15.7,79.0,342.0,0.6
12136.691055084746,23.2,15.0,60.0,50.0,1.0
12122.695563025209,25.2,15.8,56.0,88.0,1.0
11108.46488983051,26.5,17.3,57.0,98.0,1.4
10664.367406779662,27.1,17.0,54.0,121.0,2.0
10031.514807692307,27.6,17.5,54.0,133.0,2.4
10711.22033898305,28.6,15.2,44.0,136.0,2.4
10731.989644067797,28.9,14.7,42.0,152.0,2.8
9703.046419491526,28.5,15.1,44.0,150.0,2.7
8597.624505932203,28.2,18.3,55.0,141.0,2.9
7984.984483050847,27.2,19.3,62.0,145.0,3.1
7835.870247457628,26.5,18.4,61.0,152.0,2.4
8314.089281355933,25.0,17.2,62.0,63.0,2.0
8772.52302457627,23.7,18.3,72.0,68.0,2.1
7799.846887288136,22.6,19.0,80.0,61.0,1.9
6333.702842735042,22.0,19.6,86.0,75.0,1.9
4032.860678151261,21.6,19.5,88.0,64.0,2.0
3282.442702542373,21.3,19.2,88.0,27.0,1.5
2666.135624137931,20.6,17.8,84.0,15.0,1.0
2638.3647452173914,20.0,17.6,86.0,347.0,0.9
3006.43373362069,20.0,17.1,83.0,1.0,1.0
2694.4467713043477,20.0,14.1,69.0,31.0,2.0
5573.0328720338985,19.2,14.0,72.0,348.0,0.8
9864.234340677966,18.7,13.4,71.0,277.0,0.9
11332.637576271185,20.0,13.3,65.0,5.0,0.9
12260.688372881357,24.1,12.4,48.0,288.0,0.8
11640.4727605042,26.5,12.2,41.0,136.0,1.6
11132.137661016948,26.6,14.0,46.0,65.0,3.2
9246.63868898305,27.0,15.3,49.0,64.0,3.8
9327.394035593219,27.0,14.0,45.0,81.0,4.1
9804.353483898305,27.9,14.1,43.0,83.0,3.1
9971.857275423728,27.8,15.4,47.0,67.0,3.6
9193.418983050848,27.7,13.9,43.0,83.0,3.5
8307.426723728813,28.5,11.6,35.0,92.0,2.8
7543.885460169492,27.6,12.4,39.0,76.0,2.9
8048.135559322034,26.7,13.1,43.0,72.0,3.1
9252.168822033898,25.3,12.8,46.0,68.0,2.3
9783.812940677964,24.3,13.0,49.0,78.0,1.7
8196.93325338983,23.3,12.3,50.0,34.0,1.4
7160.545991525424,22.4,12.6,54.0,327.0,0.8
5685.389438135593,21.8,12.3,55.0,12.0,1.4
3324.8664598290597,21.1,10.9,52.0,21.0,1.9
2917.7497771929825,20.4,11.1,55.0,351.0,1.7
3370.0668547826085,20.0,10.6,55.0,360.0,1.1
4647.625425217392,19.7,10.6,56.0,341.0,1.3
3609.6122245762713,19.0,11.1,60.0,299.0,0.9
5982.132043220338,18.4,11.0,62.0,340.0,0.9
10030.330163559322,18.1,11.0,63.0,13.0,0.8
11538.45154661017,19.9,11.7,59.0,18.0,1.3
12003.59636440678,24.1,11.4,45.0,35.0,1.6
12607.51980672269,26.9,11.8,39.0,53.0,2.0
11525.053436440678,27.8,13.4,41.0,82.0,3.3
10022.505694915255,28.0,12.3,38.0,94.0,3.3
9423.283172881354,28.8,12.6,37.0,87.0,4.4
9617.249750847459,29.0,12.4,36.0,78.0,4.7
9600.108415254237,28.8,11.3,34.0,79.0,5.0
8741.172572033898,27.9,13.1,40.0,79.0,5.4
7644.697575423728,27.6,13.2,41.0,78.0,4.6
7780.9581805084745,27.6,14.9,46.0,64.0,4.5
7684.108768644068,26.9,15.0,48.0,71.0,3.8
7796.931687288135,25.9,14.3,49.0,69.0,3.5
7415.103176923077,24.8,14.5,53.0,73.0,3.0
6215.67903898305,24.1,13.9,53.0,62.0,2.2
5449.483953846154,23.3,14.0,56.0,49.0,1.2
4481.257953781513,22.6,12.0,51.0,30.0,1.9
3337.577346610169,21.6,11.0,51.0,354.0,1.4
2608.909248275862,20.6,11.2,55.0,284.0,1.0
2123.8576,20.2,10.9,55.0,356.0,1.1
1895.2117357142856,20.1,11.3,57.0,326.0,1.4
1734.2989008771929,21.9,14.5,63.0,359.0,2.9
2345.7299248305085,21.6,14.0,62.0,358.0,1.0
4873.048871186441,20.4,14.3,68.0,264.0,0.7
9189.05589576271,21.7,14.6,64.0,299.0,0.7
12381.902266949153,24.9,14.6,53.0,33.0,1.7
13705.043159663865,27.6,12.0,38.0,62.0,2.8
13012.249991525425,28.6,14.0,41.0,79.0,3.1
11605.066182203389,28.9,14.3,41.0,76.0,4.1
10877.371923728815,29.9,11.4,32.0,74.0,5.8
10306.321529661018,30.0,10.5,30.0,73.0,5.8
9611.55522457627,29.9,12.3,34.0,82.0,6.6
8339.303339830509,30.0,14.5,39.0,75.0,5.6
7976.130577966102,29.8,13.2,36.0,74.0,4.4
7489.447127966102,28.8,12.2,36.0,74.0,5.7
7538.586988135593,27.8,13.0,40.0,73.0,4.9
7665.185963559322,27.1,13.5,43.0,76.0,5.2
7390.271929661018,26.3,14.4,48.0,74.0,3.6
6786.278602542374,25.2,14.3,51.0,73.0,4.1
5765.759000854701,24.7,15.1,55.0,60.0,2.3
4434.877198319327,23.8,15.8,61.0,282.0,0.9
3489.6311512820516,23.4,15.2,60.0,237.0,1.5
2697.7221641025644,23.0,15.1,61.0,22.0,1.6
2005.5632539130436,22.8,14.3,59.0,354.0,1.6
1721.776939478261,22.5,14.0,59.0,20.0,0.9
1557.8370932758621,22.7,14.0,58.0,16.0,1.2
2045.9334601694916,22.1,13.8,59.0,279.0,1.0
3767.0641059322033,22.1,13.2,57.0,296.0,1.0
6407.838761016949,23.0,13.5,55.0,3.0,0.8
10241.702157627118,25.9,13.8,47.0,98.0,1.0
12138.702697478991,28.0,16.3,49.0,144.0,1.7
11854.560025423729,28.4,17.0,50.0,76.0,3.2
10602.94993220339,28.8,15.7,45.0,76.0,4.2
9368.001484745762,30.4,14.9,39.0,65.0,5.1
8438.19792118644,30.5,13.8,36.0,75.0,4.6
7845.090227966102,30.3,14.4,38.0,74.0,5.0
6683.605238135593,30.6,15.4,40.0,88.0,2.8
6188.229458474576,29.5,14.5,40.0,90.0,3.7
7105.732859322034,29.9,13.3,36.0,72.0,3.7
7721.497377118644,28.8,13.1,38.0,82.0,3.2
8480.218622033899,27.5,13.5,42.0,74.0,2.8
8182.353405084746,26.2,13.0,44.0,61.0,2.7
7293.45475338983,25.5,12.0,43.0,58.0,2.0
5726.302122222221,25.0,11.9,44.0,16.0,1.5
4147.624340336134,23.6,11.7,47.0,274.0,0.8
3014.8875288135596,22.8,11.8,50.0,302.0,0.8
2557.7148267241378,22.0,12.0,53.0,317.0,0.7
2624.550274358974,21.4,11.7,54.0,11.0,1.6
3901.8718284482757,21.1,11.4,54.0,2.0,1.0
3332.4008017391307,20.3,11.2,56.0,311.0,1.3
5843.345010169492,19.9,11.3,58.0,319.0,0.9
9398.707175423728,19.8,9.9,53.0,342.0,0.7
11042.809279661018,21.1,11.1,53.0,278.0,0.9
12110.308538135592,25.0,11.6,43.0,335.0,1.1
12123.318718487395,27.9,11.4,36.0,28.0,0.6
11019.935978632479,29.4,13.2,37.0,148.0,2.3
10223.763855932204,29.8,15.2,41.0,181.0,2.1
10415.054203389831,28.8,16.0,46.0,145.0,2.8
10710.75159322034,29.3,15.4,43.0,65.0,3.4
10602.862322033898,29.6,13.4,37.0,73.0,3.8
9453.662885593221,29.9,13.7,37.0,107.0,3.0
8457.285666949152,29.9,13.3,36.0,66.0,3.3
8105.55558559322,28.9,14.7,42.0,88.0,2.4
7885.747457627118,28.5,12.0,36.0,79.0,2.3
8086.660377966102,26.9,12.1,40.0,73.0,2.5
7750.799260169491,25.9,12.3,43.0,44.0,1.9
6931.390281355932,25.1,11.7,43.0,33.0,1.3
6185.900897435898,24.6,11.2,43.0,25.0,0.9
4006.335595798319,24.1,11.8,46.0,139.0,1.0
3241.454260683761,23.2,11.9,49.0,345.0,1.0
2968.2247982758618,22.4,11.4,50.0,2.0,1.4
3118.8783879310345,21.7,10.8,50.0,344.0,1.1
3529.1199088495573,21.5,10.0,48.0,359.0,1.8
3058.824931355932,21.7,9.3,45.0,4.0,1.2
5510.835520338984,20.9,9.8,49.0,299.0,0.6
9384.275444915254,20.7,10.5,52.0,323.0,0.9
11327.891330508473,22.1,11.2,50.0,329.0,1.2
12012.408394067797,25.1,14.8,53.0,210.0,0.7
12154.75912184874,29.8,12.2,34.0,73.0,3.3
11020.886474576271,30.4,12.3,33.0,73.0,3.8
9440.081948305085,30.5,12.8,34.0,74.0,4.7
9726.831242372882,30.1,13.9,37.0,74.0,4.7
9883.625830508474,31.1,13.0,33.0,72.0,5.7
9827.481372033899,30.3,12.6,34.0,78.0,5.0
8501.36204237288,30.4,13.3,35.0,74.0,6.0
7679.589683050847,30.1,14.2,38.0,81.0,3.9
7720.363959322034,29.9,14.8,40.0,69.0,3.6
7634.631496610169,29.1,15.3,43.0,80.0,3.5
8410.091721186442,28.4,14.6,43.0,73.0,3.7
9376.206829661016,27.4,14.7,46.0,69.0,3.4
8256.796243220339,26.4,15.8,52.0,62.0,1.8
6905.631064102564,25.5,16.4,57.0,57.0,1.1
5262.87938487395,24.5,16.2,60.0,328.0,1.1
4652.34681101695,24.3,15.0,56.0,358.0,1.1
4013.884137391304,23.9,14.6,56.0,284.0,0.9
2908.083854867257,23.5,14.5,57.0,3.0,1.2
3151.211661016949,23.5,14.5,57.0,36.0,1.8
2712.010625641026,23.1,14.1,57.0,249.0,0.9
5153.481951694915,22.5,14.3,60.0,305.0,0.9
10026.12426101695,22.1,14.7,63.0,352.0,0.6
11283.491720338983,23.6,14.6,57.0,325.0,0.9
11812.848093220338,26.9,15.3,49.0,356.0,0.9
11390.15730252101,29.0,14.4,41.0,72.0,3.5
10698.295148305084,28.0,15.0,45.0,67.0,1.6
9993.061548305086,28.4,15.3,45.0,243.0,1.7
8878.996781355932,29.4,15.5,43.0,162.0,1.5
9754.529881355933,27.3,15.3,48.0,62.0,4.4
9478.852181355933,30.3,16.7,44.0,29.0,1.5
8433.786301694914,30.8,19.2,50.0,169.0,3.4
7962.467607627119,28.4,19.9,60.0,197.0,3.4
8723.45237118644,26.2,20.7,72.0,180.0,3.2
8244.611883050848,25.4,19.1,68.0,103.0,2.6
8443.593272033899,25.8,19.2,67.0,217.0,2.0
8665.027097457627,25.2,18.8,68.0,313.0,1.3
7479.47412195122,25.0,19.1,70.0,198.0,3.6
5805.820271794872,24.4,20.1,77.0,309.0,0.7
3932.5050546218486,23.4,19.8,80.0,335.0,1.4
3688.9844016949155,23.1,19.5,80.0,275.0,0.8
3235.508529059829,23.4,19.8,80.0,176.0,2.8
3426.144396521739,23.5,20.3,82.0,171.0,2.1
3685.555312931034,23.4,20.9,86.0,310.0,0.6
2917.9693094017093,22.8,20.0,84.0,263.0,1.7
5309.717941525424,22.6,20.1,86.0,261.0,0.9
9632.366513559322,22.5,18.1,76.0,265.0,4.0
11580.183877118645,22.1,15.0,64.0,12.0,1.6
11921.565936440678,24.4,15.9,59.0,37.0,2.2
11999.601571428571,26.1,16.9,57.0,149.0,2.6
11278.95172881356,26.1,15.4,52.0,234.0,2.6
9809.484444915253,26.3,15.6,52.0,182.0,2.5
9604.288733050847,27.2,17.1,54.0,142.0,2.8
9704.138584745764,27.8,17.4,53.0,185.0,4.7
10836.347788135594,27.5,19.6,62.0,150.0,3.5
9811.45411440678,27.3,19.1,61.0,174.0,3.6
9043.76633220339,27.1,18.4,59.0,149.0,3.0
8594.253233898306,26.9,19.0,62.0,160.0,3.4
9155.562802542372,27.0,18.0,58.0,161.0,2.0
9350.56286440678,27.2,15.5,49.0,145.0,0.9
8614.550301694915,26.3,15.6,52.0,95.0,1.0
7509.642311864407,25.3,15.6,55.0,8.0,0.5
6216.079458119658,24.4,15.9,59.0,53.0,0.4
4483.48166302521,23.9,16.1,62.0,2.0,0.6
3741.187820338983,23.3,17.1,68.0,347.0,1.1
3038.885991304348,22.8,17.1,70.0,349.0,1.2
3372.5270362831857,23.1,18.8,77.0,200.0,2.5
4935.590083478261,22.3,17.5,74.0,338.0,2.0
3715.7927347457626,21.9,16.1,70.0,4.0,1.3
6143.876534745763,21.4,14.3,64.0,4.0,0.8
10350.847490677965,20.8,14.7,68.0,315.0,0.7
11575.772457627118,22.8,14.1,58.0,23.0,1.9
12298.820483050848,24.7,18.8,70.0,118.0,2.2
13097.26024369748,24.8,19.8,74.0,129.0,2.0
12800.670190677965,25.4,19.8,71.0,102.0,1.9
10386.335745762712,26.3,19.4,66.0,78.0,2.0
9802.437111016949,26.3,19.9,68.0,131.0,3.1
9788.087402542373,26.8,20.2,67.0,100.0,2.5
10229.092563559323,27.3,19.6,63.0,88.0,3.8
9230.379058474577,27.3,19.9,64.0,94.0,3.3
8581.847458474576,27.1,18.7,60.0,78.0,4.4
7973.475868644067,26.4,20.7,71.0,93.0,3.0
7772.999629661017,25.6,20.4,73.0,142.0,2.7
7661.619541525423,24.5,20.0,76.0,148.0,3.1
7669.567605084746,23.5,19.1,76.0,151.0,1.8
6715.23652881356,22.8,19.0,79.0,82.0,1.1
5768.871655555556,22.4,19.0,81.0,29.0,1.2
4483.671628571428,22.1,19.3,84.0,89.0,0.7
3445.4982203389827,22.2,19.3,84.0,226.0,0.9
2523.0507888888887,22.2,19.6,85.0,118.0,1.0
2065.519700884956,21.9,19.3,85.0,53.0,2.0
1862.1059774774774,21.7,19.3,86.0,346.0,0.9
1931.1545695652173,21.5,18.8,85.0,334.0,1.4
2434.6651169491524,21.5,18.5,83.0,272.0,1.4
4419.223681196581,21.8,18.8,83.0,60.0,2.4
9088.149271186441,22.0,19.7,87.0,89.0,1.9
12277.531809322034,22.7,19.6,83.0,96.0,0.9
13876.50674789916,23.2,19.6,80.0,128.0,1.6
13166.849949152542,23.8,19.7,78.0,144.0,0.8
11489.389258474577,24.2,19.9,77.0,110.0,2.2
10538.615416949153,25.1,20.1,74.0,80.0,1.6
10101.562290677966,24.8,20.3,76.0,118.0,2.4
8402.370149152543,25.2,20.5,75.0,294.0,1.0
7893.497376271186,24.3,20.4,79.0,124.0,2.5
7062.6944838983045,23.8,19.9,79.0,66.0,3.5
6928.907138135593,23.5,20.7,84.0,76.0,2.6
6993.266550847457,22.6,20.5,88.0,67.0,2.9
7524.651106779661,22.8,20.7,88.0,313.0,1.3
6810.943021186441,22.2,20.5,90.0,91.0,2.1
6174.62007118644,22.4,20.7,90.0,127.0,1.7
5584.997706779661,22.0,19.7,87.0,180.0,3.5
4282.447351260504,21.5,19.8,90.0,270.0,1.0
3572.1823228813555,21.0,19.3,90.0,353.0,0.9
2490.69316440678,20.8,19.3,91.0,262.0,0.9
2121.2819289473687,20.7,17.5,82.0,329.0,1.8
1918.6900957983194,21.0,18.8,87.0,179.0,2.2
1909.1730538461538,20.3,18.4,89.0,252.0,1.5
2457.8508991525428,19.8,18.1,90.0,36.0,1.5
4062.514579661017,19.4,17.7,90.0,166.0,0.7
6976.791041525424,20.0,17.8,87.0,271.0,0.8
10754.807707627118,23.2,14.7,59.0,312.0,2.3
12690.03793277311,23.8,11.8,47.0,282.0,2.9
13072.419347457628,25.7,11.8,42.0,273.0,2.7
11393.142881355932,27.0,12.2,40.0,259.0,2.8
9677.540884745764,28.6,12.1,36.0,229.0,2.5
9240.96311355932,28.7,14.5,42.0,156.0,3.7
8247.160529661018,28.3,15.3,45.0,180.0,5.1
7205.706872881356,27.3,15.3,48.0,181.0,6.1
6451.439204237287,27.8,15.4,47.0,175.0,4.3
7132.402327118643,28.1,15.3,46.0,165.0,3.7
8038.726037288136,27.7,17.0,52.0,183.0,3.2
8340.547427118645,26.9,16.2,52.0,186.0,2.9
8397.594066949152,25.7,14.5,50.0,193.0,1.5
8308.39403220339,24.6,16.8,62.0,85.0,1.1
6952.156688888888,23.6,17.6,69.0,2.0,1.2
5421.452458823529,22.9,16.0,65.0,10.0,0.9
4943.596783898305,22.0,15.3,66.0,295.0,0.5
3922.015971794872,21.1,15.2,69.0,185.0,0.5
3491.7474584070796,20.7,14.6,68.0,30.0,1.4
4717.1024700854705,20.3,14.4,69.0,355.0,1.3
3778.772350862069,19.7,14.5,72.0,358.0,0.9
5766.13316779661,19.4,14.2,72.0,328.0,1.3
8783.752218644067,18.8,13.7,72.0,300.0,0.6
10749.520754237288,20.4,13.6,65.0,304.0,1.0
12234.860584745764,25.8,13.0,45.0,88.0,0.4
12787.265386554622,27.9,12.6,39.0,327.0,2.0
12086.543758474576,27.7,15.3,47.0,132.0,2.5
10594.60729237288,27.5,14.8,46.0,122.0,3.4
10461.822800847456,27.4,13.8,43.0,119.0,3.9
10008.578987288134,28.5,14.3,42.0,133.0,3.6
10083.227940677967,27.5,18.2,57.0,137.0,3.5
9084.08486440678,28.3,15.3,45.0,154.0,3.4
8186.52895,28.0,14.2,43.0,167.0,3.6
7649.506971186441,27.9,14.5,44.0,157.0,2.5
8232.445138135594,27.4,16.0,50.0,134.0,2.4
7979.664472881356,25.7,17.9,62.0,150.0,1.9
8455.10548220339,25.0,17.9,65.0,136.0,1.3
7718.50679661017,24.2,18.8,72.0,68.0,1.6
6123.0588384615385,23.3,18.8,76.0,346.0,1.2
4470.834319327731,23.2,18.3,74.0,314.0,1.0
3724.0533466101692,23.6,9.2,40.0,345.0,2.2
3103.6588762711863,24.2,6.8,33.0,342.0,3.6
3333.4912208695655,23.9,6.7,33.0,339.0,3.3
3744.7211956896554,23.7,6.8,34.0,334.0,2.7
3604.82135338983,23.0,7.1,36.0,336.0,2.0
4885.398816949152,22.8,7.3,37.0,326.0,2.2
8319.508542372881,22.4,7.7,39.0,330.0,2.6
11013.73418220339,23.3,8.1,38.0,322.0,1.9
14785.875093220338,24.9,8.4,35.0,327.0,2.3
13058.600537815126,27.9,8.7,30.0,349.0,1.5
11361.255012711865,27.9,10.5,34.0,112.0,2.6
10340.185555084747,28.7,11.3,34.0,111.0,2.5
9879.048855932202,27.4,14.0,44.0,114.0,3.8
9646.67118220339,27.8,14.8,45.0,146.0,3.7
9832.787684745763,27.8,13.8,42.0,125.0,3.5
10163.18256016949,27.0,15.1,48.0,114.0,3.6
8777.753046610169,27.3,14.7,46.0,131.0,3.3
8490.58138983051,26.6,13.0,43.0,124.0,3.0
8529.532055084746,26.2,14.3,48.0,137.0,3.1
9003.785661864405,24.9,15.5,56.0,135.0,2.1
8991.468843220338,24.0,16.3,62.0,152.0,1.5
7490.600345762712,23.1,16.9,68.0,70.0,1.4
5732.176686324786,22.7,16.5,68.0,46.0,0.9
4592.090100840336,22.0,16.0,69.0,272.0,0.4
3734.8814683760684,21.4,16.1,72.0,360.0,0.6
2689.8391966101694,20.4,13.4,64.0,299.0,1.1
2483.105527433628,19.8,12.1,61.0,298.0,0.5
3155.424987931034,19.2,13.2,68.0,245.0,0.2
2303.1978102564103,18.8,11.9,64.0,318.0,0.9
4048.1202652542374,18.2,11.2,64.0,64.0,0.3
6330.362416101694,18.6,11.7,64.0,339.0,1.0
8229.837133898305,20.1,13.4,65.0,30.0,1.8
9965.93038983051,23.6,16.4,64.0,41.0,1.4
10600.435092436976,25.5,17.7,62.0,75.0,2.2
10102.734911016949,25.5,17.7,62.0,134.0,3.3
9408.674340677966,26.0,17.4,59.0,158.0,3.1
8305.10221779661,26.7,15.1,49.0,139.0,3.6
8083.247574576271,26.8,15.2,49.0,73.0,4.3
7868.870920338983,26.8,16.4,53.0,132.0,3.5
7133.201459322034,25.7,16.2,56.0,113.0,4.0
6640.559027118644,26.1,16.6,56.0,79.0,3.3
6529.751862711864,25.3,15.6,55.0,76.0,4.2
6785.217866101695,24.6,16.0,59.0,75.0,4.2
6666.1734211864405,23.5,16.0,63.0,73.0,3.1
6541.950804237288,22.7,16.0,66.0,71.0,2.4
5806.309465254238,22.2,16.0,68.0,67.0,1.8
5221.187188034188,22.0,16.0,69.0,30.0,0.9
4100.955527118644,21.6,16.3,72.0,11.0,0.7
3899.451563559322,21.1,16.0,73.0,347.0,0.7
3045.709177966102,20.5,15.7,74.0,2.0,0.7
3190.2051129310344,19.9,15.5,76.0,349.0,1.4
3523.247382758621,19.6,15.3,76.0,347.0,0.9
3360.776058974359,19.2,14.9,76.0,347.0,1.2
4190.296754700855,18.7,14.6,77.0,349.0,0.9
5274.631816949152,18.4,14.0,76.0,327.0,1.0
7648.29409661017,19.6,14.4,72.0,313.0,0.8
9626.724984745764,23.8,12.7,50.0,35.0,1.0
10712.344390756301,25.8,11.9,42.0,64.0,3.0
9886.511957627119,26.5,13.3,44.0,77.0,3.7
8818.837112711864,26.4,15.8,52.0,81.0,4.2
7848.028252542373,26.7,16.0,52.0,72.0,4.1
7933.0003364406775,26.3,13.8,46.0,75.0,5.2
7798.990902542372,26.2,14.6,49.0,68.0,5.6
6692.900152542373,25.9,15.3,52.0,81.0,5.2
6100.438511864407,26.1,16.6,56.0,75.0,4.1
6715.995256779661,25.7,16.0,55.0,66.0,3.8
8031.105070338983,25.1,15.2,54.0,74.0,4.1
7321.941107627119,24.4,15.3,57.0,78.0,3.3
7706.072300847458,23.2,15.5,62.0,78.0,3.2
6499.095527118644,22.5,15.8,66.0,71.0,2.5
5754.085227118644,22.2,16.2,69.0,73.0,2.4
4430.955879831933,21.9,16.1,70.0,81.0,1.9
3470.947327966102,21.4,15.3,68.0,15.0,1.5
2344.318452136752,20.4,14.0,67.0,357.0,1.7
2461.4500373913042,19.9,13.6,67.0,351.0,1.1
3880.7085632478634,19.3,13.5,69.0,327.0,0.8
3700.6785051724137,18.7,13.6,72.0,315.0,0.5
4900.619779661017,18.2,13.5,74.0,309.0,0.4
6911.60793898305,18.3,13.8,75.0,322.0,0.7
10797.005131355932,19.7,14.3,71.0,316.0,0.8
12476.141457627118,24.0,14.7,56.0,216.0,0.7
12236.60787815126,26.1,14.5,49.0,61.0,3.0
11992.530690677966,26.4,15.8,52.0,99.0,2.8
10947.940813559322,26.7,16.6,54.0,94.0,3.0
10095.7934279661,27.0,16.3,52.0,114.0,4.0
9701.47595338983,27.1,17.0,54.0,100.0,3.1
9429.499305084746,26.8,17.0,55.0,84.0,4.3
9088.540227118645,26.6,18.2,60.0,114.0,3.3
8795.094815254237,26.9,17.9,58.0,93.0,2.8
7865.9089762711865,26.0,18.7,64.0,63.0,3.5
7399.488219491525,25.8,18.5,64.0,85.0,2.6
7629.1330813559325,24.6,17.9,66.0,67.0,2.3
7953.556950847457,23.6,16.4,64.0,70.0,2.6
6700.821159322034,22.7,17.6,73.0,86.0,1.9
5836.0051915254235,22.1,17.7,76.0,29.0,1.3
4338.661403361344,21.6,17.2,76.0,350.0,0.8
3540.610370338983,21.0,16.8,77.0,292.0,0.5
2544.656287179487,20.5,16.9,80.0,329.0,1.1
2162.8325350877194,19.7,15.8,78.0,264.0,0.7
2076.2338026548673,19.1,13.5,70.0,276.0,1.1
2016.3737219298246,18.9,12.2,65.0,311.0,1.2
2463.133144444444,18.5,10.9,61.0,299.0,0.8
4466.260616101695,18.0,8.8,55.0,314.0,1.3
7660.397780508475,19.4,11.2,59.0,338.0,0.9
10615.11781779661,24.8,10.6,41.0,136.0,1.5
11981.832567226891,26.5,13.0,43.0,74.0,2.9
11661.609152542373,27.1,15.8,50.0,84.0,2.2
10320.772437288137,27.2,18.8,60.0,133.0,2.5
9076.467909322033,27.4,18.7,59.0,144.0,3.2
9059.96288559322,27.0,16.9,54.0,129.0,2.8
8331.459001694915,27.5,16.7,52.0,145.0,3.5
7603.73179322034,27.4,17.3,54.0,140.0,2.7
7613.079712711865,27.2,17.7,56.0,140.0,2.8
7952.893587288136,26.9,17.9,58.0,129.0,2.3
8091.297913559321,26.5,17.5,58.0,140.0,2.4
8922.207079661017,25.3,18.0,64.0,171.0,2.7
8562.089895762712,23.9,17.9,69.0,140.0,1.7
7721.330309322034,23.4,17.4,69.0,208.0,1.1
7015.260664957265,22.9,18.5,76.0,210.0,1.0
5300.757091596638,22.4,18.2,77.0,229.0,0.7
3756.7990398305083,21.9,18.7,82.0,241.0,1.0
2817.4140576271184,20.8,16.6,77.0,282.0,1.2
2273.992712820513,19.8,12.7,64.0,279.0,1.3
2041.2194184210528,19.3,11.6,61.0,279.0,1.0
2084.752692173913,18.8,11.3,62.0,281.0,1.0
2327.5174470085467,18.7,10.5,59.0,282.0,1.3
3541.0373669491523,18.1,11.4,65.0,272.0,0.4
6321.302215254237,19.4,10.9,58.0,269.0,0.6
8985.539849152541,23.8,16.3,63.0,212.0,1.2
11314.734831932774,25.9,17.5,60.0,178.0,1.9
11197.553605932204,26.6,18.5,61.0,150.0,2.5
9989.22451440678,27.0,18.5,60.0,148.0,2.7
8954.942260169491,27.3,18.6,59.0,162.0,3.3
8765.692377966101,27.2,19.6,63.0,147.0,3.4
8608.37963559322,27.6,19.9,63.0,154.0,3.2
7416.785976271187,27.5,19.6,62.0,152.0,3.7
6983.044805932203,27.0,18.8,61.0,157.0,3.9
7678.977225423729,26.9,18.5,60.0,145.0,4.0
7795.446365254237,26.5,18.4,61.0,147.0,2.9
8490.651504237288,25.2,18.2,65.0,145.0,2.1
8260.432080508474,24.2,17.7,67.0,118.0,1.2
7199.376313559323,23.6,18.7,74.0,130.0,1.0
6555.645711016949,23.2,18.9,77.0,172.0,0.9
4698.414921008403,22.9,19.1,79.0,120.0,0.2
4695.770113559322,22.6,19.2,81.0,190.0,1.4
3951.7511068376066,22.2,19.0,82.0,200.0,1.0
3981.3658219298245,21.6,18.8,84.0,247.0,0.7
4810.484993913044,20.8,17.6,82.0,317.0,0.3
4556.648046153847,20.1,16.7,81.0,343.0,1.1
5344.014103418803,19.5,16.0,80.0,304.0,0.5
8013.434811864407,19.1,16.3,84.0,319.0,0.4
10903.00606779661,20.6,17.4,82.0,53.0,1.6
